Price,Close,High,Low,Open,Volume
Ticker,TCS.NS,TCS.NS,TCS.NS,TCS.NS,TCS.NS
Date,,,,,
2002-10-02,23.917293548583984,23.917293548583984,23.917293548583984,23.917293548583984,0
2002-10-03,24.55976676940918,25.860946465801717,24.234471845311045,24.234471845311045,673264
2002-10-04,24.405242919921875,24.95824308841458,24.153138953008117,24.885052254614422,258296
2002-10-07,24.299522399902344,24.72240666451641,24.088082749397866,24.567892119223693,110976
2002-10-08,24.958248138427734,25.194086420304,24.234467556751113,24.372718867749033,227352
2002-10-09,24.323923110961914,25.44618936023846,24.112480960311945,25.04770366197666,277040
2002-10-10,24.348312377929688,25.047696610826154,23.835974121792706,25.047696610826154,173224
2002-10-11,24.860647201538086,25.332323500316157,24.795586775698762,25.031424925087798,192536
2002-10-14,24.681737899780273,25.372989208340844,24.445899714396454,25.32419450196443,152744
2002-10-15,24.681737899780273,24.681737899780273,24.681737899780273,24.681737899780273,0
2002-10-16,24.730533599853516,27.828966556730474,24.576019091621216,27.828966556730474,247760
2002-10-17,24.730533599853516,24.88504810808581,24.413371718365756,24.88504810808581,144512
2002-10-18,25.251007080078125,25.974787462985624,24.90944657129822,25.21034523292824,512312
2002-10-21,25.641357421875,26.50338899719104,25.535637621893677,25.844666638609823,646296
2002-10-22,24.714258193969727,25.860922222852633,24.559743746231117,25.860922222852633,229384
2002-10-23,24.600414276123047,25.177812925741183,24.4133707966617,24.885047168574054,153320
2002-10-24,24.169403076171875,24.950108560451273,24.006755686646635,24.868784865688653,168744
2002-10-25,23.673330307006836,24.128743537615417,23.60013947107745,23.746521142936217,172296
2002-10-28,23.32363510131836,23.74651931471222,23.128458726598986,23.502548225862437,134504
2002-10-29,23.526945114135742,23.713991110807086,23.12845948563068,23.258577900314584,143024
2002-10-30,23.92542839050293,24.35644291514537,23.58386793119251,23.746515296235216,164320
2002-10-31,24.299522399902344,24.3971118399833,23.941698589276434,24.071817015450186,118928
2002-11-01,24.04740333557129,24.819977979660177,23.917285004417224,24.413359745929185,108792
2002-11-04,24.22633171081543,24.39711199111374,24.039288178271253,24.39711199111374,56560
2002-11-05,23.966087341308594,24.28324916852987,23.811570377712233,23.998616314033576,70288
2002-11-06,23.966087341308594,23.966087341308594,23.966087341308594,23.966087341308594,0
2002-11-07,24.706134796142578,25.698284757343053,24.397105782287706,24.397105782287706,204880
2002-11-08,24.275117874145508,24.551617882884315,24.08807440753441,24.23445603516034,77664
2002-11-11,23.90916633605957,24.397108506183233,23.86037162268676,24.397108506183233,66568
2002-11-12,24.031152725219727,24.397109365705308,23.74651978261983,23.74651978261983,106864
2002-11-13,23.827844619750977,24.2181973955447,23.69772620055226,24.15313942684655,106264
2002-11-14,24.15313148498535,24.657339262914444,23.835969648714553,24.201926186365846,211856
2002-11-15,24.673603057861328,24.828117547503044,24.39710305295484,24.68986878595063,154144
2002-11-18,24.92571449279785,25.20221458134932,24.61668542002899,24.885052642075507,217672
2002-11-19,24.92571449279785,24.92571449279785,24.92571449279785,24.92571449279785,0
2002-11-20,25.747072219848633,25.94224851482247,24.885040895096164,24.885040895096164,406128
2002-11-21,27.975357055664062,29.097623293664373,26.22689723968506,26.22689723968506,2664024
2002-11-22,27.544342041015625,29.390388800520608,26.926281338079825,26.926281338079825,1184016
2002-11-25,27.49553871154785,28.105466356072863,27.162111102847128,27.81270059034047,428920
2002-11-26,27.33289337158203,28.268115829377475,27.178378853176252,27.731378965934447,367496
2002-11-27,26.7554931640625,27.812701100636396,26.60097865430825,27.812701100636396,301128
2002-11-28,27.845224380493164,28.44701904794337,27.007591564126166,27.015724427564983,447680
2002-11-29,27.845224380493164,27.845224380493164,27.845224380493164,27.845224380493164,0
2002-12-02,30.829809188842773,31.87888421907966,28.934965857147976,29.195202639412237,1388680
2002-12-03,32.59454345703125,34.10716502815576,30.431334658133625,31.55360091443093,4082608
2002-12-04,31.504806518554688,33.30206110637015,31.073791824184816,32.025277795285135,2594928
2002-12-05,32.30176544189453,33.25325097208678,31.309615591470138,31.309615591470138,1720264
2002-12-06,33.14753723144531,33.61921365055835,32.293638468642584,32.8547714449811,1139968
2002-12-09,31.553590774536133,33.651740920946864,31.244561754516628,33.01741715067441,975768
2002-12-10,32.27737045288086,32.854769119409085,30.756619014900267,30.98432434280906,837808
2002-12-11,33.798126220703125,35.123701381271005,33.01741829663893,33.18006567741055,3286400
2002-12-12,34.074615478515625,35.131823118660506,33.83064448463604,33.83064448463604,2568024
2002-12-13,34.212867736816406,34.920382151404795,34.009558569095375,34.48123484548763,1112288
2002-12-16,32.74091339111328,34.92038697757635,32.54573705948702,34.643886967622336,1231456
2002-12-17,32.139122009277344,33.35897731101912,31.813827262146205,33.35897731101912,855656
2002-12-18,31.838228225708008,33.00115613114192,31.618653245223566,32.49695068535898,618096
2002-12-19,34.5300407409668,35.375806656626864,32.122858918086465,32.48068267296548,3770256
2002-12-20,34.81468200683594,35.749904705669074,34.15595943564509,34.96919656506521,2952072
2002-12-23,33.57854461669922,34.97731280715447,33.342706457627536,34.96917994336546,1277744
2002-12-24,34.96105194091797,35.131832177027796,33.54602030792584,33.6680058363183,1729840
2002-12-25,34.96105194091797,34.96105194091797,34.96105194091797,34.96105194091797,0
2002-12-26,35.95320129394531,36.40048155720412,34.643889481500075,35.229421000668715,2894448
2002-12-27,35.13996505737305,36.351687476909646,34.99358093415668,36.20530583549522,956984
2002-12-30,37.181190490722656,37.55527746348496,34.32672859589362,35.13183259653721,4253744
2002-12-31,39.10855484008789,39.74288099463838,36.433006426967765,37.4251562554228,9998480
2003-01-01,39.742881774902344,40.32027789372435,39.027231931241445,39.027231931241445,6027072
2003-01-02,37.92937469482422,40.938351714708084,37.6772707184194,40.0275277275004,5325328
2003-01-03,38.39291000366211,39.71848500113208,38.05948241774459,39.035366582302146,4198040
2003-01-06,37.25439453125,39.157368975767874,37.00229051708075,38.98658867702078,4121520
2003-01-07,36.823368072509766,38.05948922819776,36.47367717702286,37.73419444846957,2650800
2003-01-08,38.140830993652344,38.48239166691387,37.03482772220921,37.311327919619146,2648456
2003-01-09,38.51490020751953,39.13296074992051,38.026958065908566,38.38478180672953,2630400
2003-01-10,36.156494140625,39.03535076303897,35.95318502206751,39.03535076303897,1702816
2003-01-13,36.52247619628906,36.92096185207652,35.29448776167668,36.57940130037155,2421496
2003-01-14,37.010414123535156,38.14081298867269,36.75831017245214,36.90469183086049,2239360
2003-01-15,37.75046920776367,38.14082204406496,37.099879492726316,37.31131916467121,2759760
2003-01-16,38.28718566894531,39.165482858846154,37.425156688767125,38.03508425878092,2842656
2003-01-17,37.425167083740234,38.384785734378774,37.262519686560665,37.815519844250275,1284144
2003-01-20,36.229698181152344,37.39262577202422,35.96133103919781,37.24624414583114,928872
2003-01-21,35.28636169433594,36.79898338624149,35.13184712233441,36.278512073382316,1147240
2003-01-22,35.440860748291016,36.2703633237523,35.18062644670846,35.587244869620484,1081352
2003-01-23,34.13967514038086,35.44085384007029,33.68426458093069,34.96917755415343,1001872
2003-01-24,32.919837951660156,34.79028334622727,32.4562942777404,34.23728309185897,1436848
2003-01-27,30.62648582458496,32.51319293777434,30.10601498238792,31.22828031343157,916832
2003-01-28,32.76531982421875,33.01742380281751,30.08977046069576,31.31775888666844,2043224
2003-01-29,31.838228225708008,33.342716660383864,31.586124261915366,32.871040197909124,1370440
2003-01-30,32.326175689697266,33.24513264740027,31.732513581701912,31.732513581701912,1203464
2003-01-31,31.545473098754883,32.60268154612921,31.342163781952127,31.716253421229833,1083040
2003-02-03,33.95263671875,34.139680191785274,31.63491181699102,31.75689733813623,1566808
2003-02-04,32.8873176574707,34.79029254389848,32.53762659267111,33.9933209404093,1311144
2003-02-05,32.27737045288086,32.854769119409085,31.77316508913941,32.36682700377429,845080
2003-02-06,32.92794418334961,33.114990060583516,31.960193280133208,32.32614969173779,946624
2003-02-07,32.61079406738281,33.773721641154864,32.24483752547952,32.618926931340994,1023440
2003-02-10,31.529199600219727,32.675861789051055,31.423477300744313,32.204185320014226,449688
2003-02-11,31.24456024169922,32.35869321828964,31.06564714500202,31.55358924675598,701960
2003-02-12,30.829809188842773,31.716236850614965,30.593971000929344,31.5698552117175,459064
2003-02-13,30.829809188842773,30.82980918884277,30.82980918884277,30.82980918884277,0
2003-02-14,29.268404006958008,31.130716550680795,28.991903877279988,29.69128831009106,790336
2003-02-17,31.130708694458008,31.22829811880012,29.788867759665813,30.089766416552198,795272
2003-02-18,30.943647384643555,31.878869316111096,30.789132953196017,31.618632655504186,819688
2003-02-19,30.959938049316406,31.529204031444504,30.846082867448605,31.390952728778018,455960
2003-02-20,30.86235237121582,31.057528806847092,29.813276858120076,30.187366474131785,542944
2003-02-21,30.32559585571289,31.195760111955007,30.203610351480897,30.90299440543794,494544
2003-02-24,30.51265525817871,31.05752259526608,30.252418408183004,31.05752259526608,326488
2003-02-25,29.797006607055664,30.57771471311269,29.528639358943558,29.528639358943558,264440
2003-02-26,29.27652931213379,30.545179412020016,29.04882396576027,30.10603196869844,422312
2003-02-27,29.72381591796875,30.219891043876782,29.0813591072104,29.113888094754618,280480
2003-02-28,31.260826110839844,31.553591892803592,29.95964706371392,30.82981154420021,694688
2003-03-03,30.919260025024414,31.87074546565938,30.106023332959612,30.106023332959612,500896
2003-03-04,30.146678924560547,30.577693289376608,29.9271040704537,30.577693289376608,255760
2003-03-05,30.268674850463867,30.577703843394485,29.235863116224248,29.813261743669976,471552
2003-03-06,29.447309494018555,30.512650360081608,29.27652924373633,30.512650360081608,265080
2003-03-07,28.625932693481445,29.910845725070512,28.50394718484445,29.910845725070512,518664
2003-03-10,26.690446853637695,28.788597912140247,26.267562501755084,28.52023061923983,346400
2003-03-11,27.33289337158203,28.268115829377475,25.747081377928886,26.023581434307985,497168
2003-03-12,26.926288604736328,28.08921699875545,26.804303004728585,28.08921699875545,481872
2003-03-13,27.275951385498047,27.796422242876382,26.674156879098067,27.462997267328305,390112
2003-03-14,27.275951385498047,27.275951385498043,27.275951385498043,27.275951385498043,0
2003-03-17,27.194639205932617,27.975347062167426,26.202491758506632,26.527786491787648,373856
2003-03-18,27.194639205932617,27.194639205932617,27.194639205932617,27.194639205932617,0
2003-03-19,27.13772201538086,28.138002618640396,26.8774851602909,27.894031497669527,374256
2003-03-20,27.79644203186035,27.97535517980104,26.67417586911262,27.243441817538802,537616
2003-03-21,27.79644203186035,27.796442031860348,27.796442031860348,27.796442031860348,0
2003-03-24,27.056386947631836,28.463285495097466,26.836812038234754,28.21931447656806,328920
2003-03-25,26.666032791137695,27.63378403653164,26.104899924632097,27.63378403653164,351496
2003-03-26,26.54405975341797,27.48741533218487,26.104912194175572,27.48741533218487,260264
2003-03-27,26.29194450378418,26.67416678890689,26.023577355031115,26.332606343401412,241056
2003-03-28,26.13743782043457,26.99946957428737,26.023585131843248,26.99946957428737,218000
2003-03-31,24.974506378173828,25.836538012102544,21.127894246924612,21.127894246924612,230712
2003-04-02,24.974506378173828,24.974506378173828,24.974506378173828,24.974506378173828,0
2003-04-03,24.974506378173828,24.974506378173828,24.974506378173828,24.974506378173828,0
2003-04-04,24.974506378173828,24.974506378173828,24.974506378173828,24.974506378173828,0
2003-04-07,24.974506378173828,24.974506378173828,24.974506378173828,24.974506378173828,0
2003-04-08,24.974506378173828,24.974506378173828,24.974506378173828,24.974506378173828,0
2003-04-09,24.974506378173828,24.974506378173828,24.974506378173828,24.974506378173828,0
2003-04-10,24.974506378173828,24.974506378173828,24.974506378173828,24.974506378173828,0
2003-04-11,24.974506378173828,24.974506378173828,24.974506378173828,24.974506378173828,0
2003-04-14,24.974506378173828,24.974506378173828,24.974506378173828,24.974506378173828,0
2003-04-15,24.974506378173828,24.974506378173828,24.974506378173828,24.974506378173828,0
2003-04-16,24.974506378173828,24.974506378173828,24.974506378173828,24.974506378173828,0
2003-04-17,24.974506378173828,24.974506378173828,24.974506378173828,24.974506378173828,0
2003-04-18,24.974506378173828,24.974506378173828,24.974506378173828,24.974506378173828,0
2003-04-21,24.974506378173828,24.974506378173828,24.974506378173828,24.974506378173828,0
2003-04-22,24.974506378173828,24.974506378173828,24.974506378173828,24.974506378173828,0
2003-04-23,24.974506378173828,24.974506378173828,24.974506378173828,24.974506378173828,0
2003-04-24,24.974506378173828,24.974506378173828,24.974506378173828,24.974506378173828,0
2003-04-25,24.974506378173828,24.974506378173828,24.974506378173828,24.974506378173828,0
2003-04-28,24.974506378173828,24.974506378173828,24.974506378173828,24.974506378173828,0
2003-04-29,24.974506378173828,24.974506378173828,24.974506378173828,24.974506378173828,0
2003-04-30,24.974506378173828,24.974506378173828,24.974506378173828,24.974506378173828,0
2003-05-01,24.974506378173828,24.974506378173828,24.974506378173828,24.974506378173828,0
2003-05-02,24.974506378173828,24.974506378173828,24.974506378173828,24.974506378173828,0
2003-05-05,24.974506378173828,24.974506378173828,24.974506378173828,24.974506378173828,0
2003-05-06,24.974506378173828,24.974506378173828,24.974506378173828,24.974506378173828,0
2003-05-07,24.974506378173828,24.974506378173828,24.974506378173828,24.974506378173828,0
2003-05-08,24.974506378173828,24.974506378173828,24.974506378173828,24.974506378173828,0
2003-05-09,24.974506378173828,24.974506378173828,24.974506378173828,24.974506378173828,0
2003-05-12,24.974506378173828,24.974506378173828,24.974506378173828,24.974506378173828,0
2003-05-13,24.974506378173828,24.974506378173828,24.974506378173828,24.974506378173828,0
2003-05-14,24.974506378173828,24.974506378173828,24.974506378173828,24.974506378173828,0
2003-05-15,24.974506378173828,24.974506378173828,24.974506378173828,24.974506378173828,0
2003-05-16,24.974506378173828,24.974506378173828,24.974506378173828,24.974506378173828,0
2003-05-19,24.974506378173828,24.974506378173828,24.974506378173828,24.974506378173828,0
2003-05-20,24.974506378173828,24.974506378173828,24.974506378173828,24.974506378173828,0
2003-05-21,24.974506378173828,24.974506378173828,24.974506378173828,24.974506378173828,0
2003-05-22,24.974506378173828,24.974506378173828,24.974506378173828,24.974506378173828,0
2003-05-23,24.974506378173828,24.974506378173828,24.974506378173828,24.974506378173828,0
2003-05-26,24.974506378173828,24.974506378173828,24.974506378173828,24.974506378173828,0
2003-05-27,24.974506378173828,24.974506378173828,24.974506378173828,24.974506378173828,0
2003-05-28,24.974506378173828,24.974506378173828,24.974506378173828,24.974506378173828,0
2003-05-29,24.974506378173828,24.974506378173828,24.974506378173828,24.974506378173828,0
2003-05-30,24.974506378173828,24.974506378173828,24.974506378173828,24.974506378173828,0
2003-06-02,24.974506378173828,24.974506378173828,24.974506378173828,24.974506378173828,0
2003-06-03,24.974506378173828,24.974506378173828,24.974506378173828,24.974506378173828,0
2003-06-04,24.974506378173828,24.974506378173828,24.974506378173828,24.974506378173828,0
2003-06-05,24.974506378173828,24.974506378173828,24.974506378173828,24.974506378173828,0
2003-06-06,24.974506378173828,24.974506378173828,24.974506378173828,24.974506378173828,0
2003-06-09,24.974506378173828,24.974506378173828,24.974506378173828,24.974506378173828,0
2003-06-10,24.974506378173828,24.974506378173828,24.974506378173828,24.974506378173828,0
2003-06-11,24.974506378173828,24.974506378173828,24.974506378173828,24.974506378173828,0
2003-06-12,24.974506378173828,24.974506378173828,24.974506378173828,24.974506378173828,0
2003-06-13,24.974506378173828,24.974506378173828,24.974506378173828,24.974506378173828,0
2003-06-16,24.974506378173828,24.974506378173828,24.974506378173828,24.974506378173828,0
2003-06-17,24.974506378173828,24.974506378173828,24.974506378173828,24.974506378173828,0
2003-06-18,24.974506378173828,24.974506378173828,24.974506378173828,24.974506378173828,0
2003-06-19,24.974506378173828,24.974506378173828,24.974506378173828,24.974506378173828,0
2003-06-20,24.974506378173828,24.974506378173828,24.974506378173828,24.974506378173828,0
2003-06-23,24.974506378173828,24.974506378173828,24.974506378173828,24.974506378173828,0
2003-06-24,24.974506378173828,24.974506378173828,24.974506378173828,24.974506378173828,0
2003-06-25,24.974506378173828,24.974506378173828,24.974506378173828,24.974506378173828,0
2003-06-26,24.974506378173828,24.974506378173828,24.974506378173828,24.974506378173828,0
2003-06-27,24.974506378173828,24.974506378173828,24.974506378173828,24.974506378173828,0
2003-06-30,24.974506378173828,24.974506378173828,24.974506378173828,24.974506378173828,0
2003-07-01,24.974506378173828,24.974506378173828,24.974506378173828,24.974506378173828,0
2003-07-02,24.974506378173828,24.974506378173828,24.974506378173828,24.974506378173828,0
2003-07-03,24.974506378173828,24.974506378173828,24.974506378173828,24.974506378173828,0
2003-07-04,24.974506378173828,24.974506378173828,24.974506378173828,24.974506378173828,0
2003-07-07,24.974506378173828,24.974506378173828,24.974506378173828,24.974506378173828,0
2003-07-08,24.974506378173828,24.974506378173828,24.974506378173828,24.974506378173828,0
2003-07-09,24.974506378173828,24.974506378173828,24.974506378173828,24.974506378173828,0
2003-07-10,24.974506378173828,24.974506378173828,24.974506378173828,24.974506378173828,0
2003-07-11,24.974506378173828,24.974506378173828,24.974506378173828,24.974506378173828,0
2003-07-14,24.974506378173828,24.974506378173828,24.974506378173828,24.974506378173828,0
2003-07-15,24.974506378173828,24.974506378173828,24.974506378173828,24.974506378173828,0
2003-07-16,24.974506378173828,24.974506378173828,24.974506378173828,24.974506378173828,0
2003-07-17,24.974506378173828,24.974506378173828,24.974506378173828,24.974506378173828,0
2003-07-18,24.974506378173828,24.974506378173828,24.974506378173828,24.974506378173828,0
2003-07-21,24.974506378173828,24.974506378173828,24.974506378173828,24.974506378173828,0
2003-07-22,24.974506378173828,24.974506378173828,24.974506378173828,24.974506378173828,0
2003-07-23,24.974506378173828,24.974506378173828,24.974506378173828,24.974506378173828,0
2003-07-24,24.974506378173828,24.974506378173828,24.974506378173828,24.974506378173828,0
2003-07-25,24.974506378173828,24.974506378173828,24.974506378173828,24.974506378173828,0
2003-07-28,24.974506378173828,24.974506378173828,24.974506378173828,24.974506378173828,0
2003-07-29,24.974506378173828,24.974506378173828,24.974506378173828,24.974506378173828,0
2003-07-30,24.974506378173828,24.974506378173828,24.974506378173828,24.974506378173828,0
2003-07-31,24.974506378173828,24.974506378173828,24.974506378173828,24.974506378173828,0
2003-08-01,24.974506378173828,24.974506378173828,24.974506378173828,24.974506378173828,0
2003-08-04,24.974506378173828,24.974506378173828,24.974506378173828,24.974506378173828,0
2003-08-05,24.974506378173828,24.974506378173828,24.974506378173828,24.974506378173828,0
2003-08-06,24.974506378173828,24.974506378173828,24.974506378173828,24.974506378173828,0
2003-08-07,24.974506378173828,24.974506378173828,24.974506378173828,24.974506378173828,0
2003-08-08,24.974506378173828,24.974506378173828,24.974506378173828,24.974506378173828,0
2003-08-11,24.974506378173828,24.974506378173828,24.974506378173828,24.974506378173828,0
2003-08-12,24.974506378173828,24.974506378173828,24.974506378173828,24.974506378173828,0
2003-08-13,24.974506378173828,24.974506378173828,24.974506378173828,24.974506378173828,0
2003-08-14,24.974506378173828,24.974506378173828,24.974506378173828,24.974506378173828,0
2003-08-15,24.974506378173828,24.974506378173828,24.974506378173828,24.974506378173828,0
2003-08-18,24.974506378173828,24.974506378173828,24.974506378173828,24.974506378173828,0
2003-08-19,24.974506378173828,24.974506378173828,24.974506378173828,24.974506378173828,0
2003-08-20,24.974506378173828,24.974506378173828,24.974506378173828,24.974506378173828,0
2003-08-21,24.974506378173828,24.974506378173828,24.974506378173828,24.974506378173828,0
2003-08-22,24.974506378173828,24.974506378173828,24.974506378173828,24.974506378173828,0
2003-08-25,24.974506378173828,24.974506378173828,24.974506378173828,24.974506378173828,0
2003-08-26,24.974506378173828,24.974506378173828,24.974506378173828,24.974506378173828,0
2003-08-27,24.974506378173828,24.974506378173828,24.974506378173828,24.974506378173828,0
2003-08-28,24.974506378173828,24.974506378173828,24.974506378173828,24.974506378173828,0
2003-08-29,24.974506378173828,24.974506378173828,24.974506378173828,24.974506378173828,0
2003-09-01,24.974506378173828,24.974506378173828,24.974506378173828,24.974506378173828,0
2003-09-02,24.974506378173828,24.974506378173828,24.974506378173828,24.974506378173828,0
2003-09-03,24.974506378173828,24.974506378173828,24.974506378173828,24.974506378173828,0
2003-09-04,24.974506378173828,24.974506378173828,24.974506378173828,24.974506378173828,0
2003-09-05,24.974506378173828,24.974506378173828,24.974506378173828,24.974506378173828,0
2003-09-08,24.974506378173828,24.974506378173828,24.974506378173828,24.974506378173828,0
2003-09-09,24.974506378173828,24.974506378173828,24.974506378173828,24.974506378173828,0
2003-09-10,24.974506378173828,24.974506378173828,24.974506378173828,24.974506378173828,0
2003-09-11,24.974506378173828,24.974506378173828,24.974506378173828,24.974506378173828,0
2003-09-12,24.974506378173828,24.974506378173828,24.974506378173828,24.974506378173828,0
2003-09-15,24.974506378173828,24.974506378173828,24.974506378173828,24.974506378173828,0
2003-09-16,24.974506378173828,24.974506378173828,24.974506378173828,24.974506378173828,0
2003-09-17,24.974506378173828,24.974506378173828,24.974506378173828,24.974506378173828,0
2003-09-18,24.974506378173828,24.974506378173828,24.974506378173828,24.974506378173828,0
2003-09-19,24.974506378173828,24.974506378173828,24.974506378173828,24.974506378173828,0
2003-09-22,24.974506378173828,24.974506378173828,24.974506378173828,24.974506378173828,0
2003-09-23,24.974506378173828,24.974506378173828,24.974506378173828,24.974506378173828,0
2003-09-24,24.974506378173828,24.974506378173828,24.974506378173828,24.974506378173828,0
2003-09-25,24.974506378173828,24.974506378173828,24.974506378173828,24.974506378173828,0
2003-09-26,24.974506378173828,24.974506378173828,24.974506378173828,24.974506378173828,0
2003-09-29,24.974506378173828,24.974506378173828,24.974506378173828,24.974506378173828,0
2003-09-30,24.974506378173828,24.974506378173828,24.974506378173828,24.974506378173828,0
2003-10-01,24.974506378173828,24.974506378173828,24.974506378173828,24.974506378173828,0
2003-10-02,24.974506378173828,24.974506378173828,24.974506378173828,24.974506378173828,0
2003-10-03,24.974506378173828,24.974506378173828,24.974506378173828,24.974506378173828,0
2003-10-06,24.974506378173828,24.974506378173828,24.974506378173828,24.974506378173828,0
2003-10-07,24.974506378173828,24.974506378173828,24.974506378173828,24.974506378173828,0
2003-10-08,24.974506378173828,24.974506378173828,24.974506378173828,24.974506378173828,0
2003-10-09,24.974506378173828,24.974506378173828,24.974506378173828,24.974506378173828,0
2003-10-10,24.974506378173828,24.974506378173828,24.974506378173828,24.974506378173828,0
2003-10-13,24.974506378173828,24.974506378173828,24.974506378173828,24.974506378173828,0
2003-10-14,24.974506378173828,24.974506378173828,24.974506378173828,24.974506378173828,0
2003-10-15,24.974506378173828,24.974506378173828,24.974506378173828,24.974506378173828,0
2003-10-16,24.974506378173828,24.974506378173828,24.974506378173828,24.974506378173828,0
2003-10-17,24.974506378173828,24.974506378173828,24.974506378173828,24.974506378173828,0
2003-10-20,24.974506378173828,24.974506378173828,24.974506378173828,24.974506378173828,0
2003-10-21,24.974506378173828,24.974506378173828,24.974506378173828,24.974506378173828,0
2003-10-22,24.974506378173828,24.974506378173828,24.974506378173828,24.974506378173828,0
2003-10-23,24.974506378173828,24.974506378173828,24.974506378173828,24.974506378173828,0
2003-10-24,24.974506378173828,24.974506378173828,24.974506378173828,24.974506378173828,0
2003-10-27,24.974506378173828,24.974506378173828,24.974506378173828,24.974506378173828,0
2003-10-28,24.974506378173828,24.974506378173828,24.974506378173828,24.974506378173828,0
2003-10-29,24.974506378173828,24.974506378173828,24.974506378173828,24.974506378173828,0
2003-10-30,24.974506378173828,24.974506378173828,24.974506378173828,24.974506378173828,0
2003-10-31,24.974506378173828,24.974506378173828,24.974506378173828,24.974506378173828,0
2003-11-03,24.974506378173828,24.974506378173828,24.974506378173828,24.974506378173828,0
2003-11-04,24.974506378173828,24.974506378173828,24.974506378173828,24.974506378173828,0
2003-11-05,24.974506378173828,24.974506378173828,24.974506378173828,24.974506378173828,0
2003-11-06,24.974506378173828,24.974506378173828,24.974506378173828,24.974506378173828,0
2003-11-07,24.974506378173828,24.974506378173828,24.974506378173828,24.974506378173828,0
2003-11-10,24.974506378173828,24.974506378173828,24.974506378173828,24.974506378173828,0
2003-11-11,24.974506378173828,24.974506378173828,24.974506378173828,24.974506378173828,0
2003-11-12,24.974506378173828,24.974506378173828,24.974506378173828,24.974506378173828,0
2003-11-13,24.974506378173828,24.974506378173828,24.974506378173828,24.974506378173828,0
2003-11-14,24.974506378173828,24.974506378173828,24.974506378173828,24.974506378173828,0
2003-11-17,24.974506378173828,24.974506378173828,24.974506378173828,24.974506378173828,0
2003-11-18,24.974506378173828,24.974506378173828,24.974506378173828,24.974506378173828,0
2003-11-19,24.974506378173828,24.974506378173828,24.974506378173828,24.974506378173828,0
2003-11-20,24.974506378173828,24.974506378173828,24.974506378173828,24.974506378173828,0
